,Id,SalePrice
270,1731,114897.5489556203
271,1732,108417.53075045385
272,1733,108417.53075045385
273,1734,117132.0379918846
274,1735,111098.91759397098
275,1736,111098.91759397098
276,1737,271206.23286492995
277,1738,223888.86891449275
278,1739,293716.65129775216
279,1740,189419.81692257532
280,1741,163164.5707464698
281,1742,177465.3005785613
282,1743,206962.61446479065
283,1744,253330.32057481553
284,1745,223050.9355258936
285,1746,298299.4124296346
286,1747,241317.8833973543
287,1748,240477.89140121455
288,1749,134784.50137837257
289,1750,160930.0817102055
290,1751,253663.43532271453
291,1752,108417.53075045385
292,1753,147744.53778870552
293,1754,240982.71004191463
294,1755,166739.75320449265
295,1756,77244.35008702622
296,1757,108417.53075045385
297,1758,103387.87181131853
298,1759,156682.49393376271
299,1760,133499.6701825206
300,1761,132326.56343848185
301,1762,179697.73100728498
302,1763,181040.4830365842
303,1764,113780.30443748814
304,1765,187464.63901584406
305,1766,174169.4292500715
306,1767,180537.72300342473
307,1768,124058.95400430393
308,1769,200091.56067827795
309,1770,148193.494203499
310,1771,127298.96310688718
311,1772,137354.16377007653
312,1773,94338.1912144481
313,1774,164391.48110887458
314,1775,152327.29892058793
315,1776,122271.36277529251
316,1777,104451.3127110847
317,1778,117746.5224768573
318,1779,127745.86091414004
319,1780,211152.2814077862
320,1781,127187.23865507395
321,1782,38697.35560392644
322,1783,135678.29699287828
323,1784,85344.3728434843
324,1785,120372.04709446785
325,1786,160088.03110652513
326,1787,220257.82423056327
327,1788,-4933.101436674653
328,1789,107412.0106841349
329,1790,34954.58646818373
330,1791,235115.11771418023
331,1792,170091.48675888914
332,1793,151098.32995064257
333,1794,146126.5918449545
334,1795,154729.37463457207
335,1796,156796.27699311654
336,1797,156293.51695995708
337,1798,118305.14473592336
338,1799,101043.71693078164
339,1800,126237.58081466163
340,1801,108918.23217607266
341,1802,176515.642738149
342,1803,193888.79499510393
343,1804,112718.92214526262
344,1805,151377.6410801756
345,1806,169979.76230707593
346,1807,201597.78217021577
347,1808,133108.63460117436
348,1809,141934.86629441835
349,1810,147185.91552963943
350,1811,122325.16639365847
351,1812,140985.208454006
352,1813,134337.60357111972
353,1814,75400.89663210817
354,1815,-4206.892499888752
355,1816,104395.4504851781
356,1817,111655.48124549643
357,1818,205117.10240233204
358,1819,164952.16197548123
359,1820,72887.09646631085
360,1821,175677.70934954987
361,1822,177968.06061172075
362,1823,38976.66673345945
363,1824,172996.32250603274
364,1825,152548.68921667375
365,1826,123947.22955249072
366,1827,115735.48234421943
367,1828,148526.60895139803
368,1829,120036.8737390282
369,1830,191766.03041065283
370,1831,234446.82961084155
371,1832,179027.38429640574
372,1833,200815.71100752326
373,1834,172717.0113764997
374,1835,229977.85153831294
375,1836,186068.0833681789
376,1837,77132.62563521301
377,1838,171376.3179547411
378,1839,66630.52716477079
379,1840,127187.23865507395
380,1841,124505.85181155679
381,1842,122271.36277529251
382,1843,118919.62922089605
383,1844,150763.15659520292
384,1845,159252.15632546667
385,1846,156572.8280894901
386,1847,175843.2374197291
387,1848,-1525.5056563715916
388,1849,104560.97855535729
389,1850,120092.7359649348
390,1851,184559.80326870046
391,1852,120986.53157944052
392,1853,118752.04254317621
393,1854,185120.48413530717
394,1855,167745.27327081162
395,1856,230815.78492691208
396,1857,172770.81499486565
397,1858,184613.60688706647
398,1859,145901.08433378747
399,1860,128807.24320636559
400,1861,144672.1153638421
401,1862,281538.68605011166
402,1863,281538.68605011166
403,1864,281538.68605011166
404,1865,285397.29685274884
405,1866,287631.7858890132
406,1867,240705.45751992226
407,1868,261374.48110536698
408,1869,197912.93386792028
409,1870,228750.94117590823
410,1871,242381.32429712047
411,1872,172437.70024696665
412,1873,224112.31781811916
413,1874,115456.17121468639
414,1875,207577.09894976337
415,1876,191989.47931427925
416,1877,206515.71665753782
417,1878,209197.10350105495
418,1879,110819.60646443797
419,1880,111210.64204578422
420,1881,215844.7083839413
421,1882,280702.81126905326
422,1883,222213.00213729453
423,1884,230313.02489375262
424,1885,243219.25768571955
425,1886,260815.85884630095
426,1887,205007.4365580594
427,1888,248190.99579140762
428,1889,170985.28237339485
429,1890,91489.21769321113
430,1891,152885.92117965402
431,1892,76238.83002070728
432,1893,136572.09260738402
433,1894,153889.38263843235
434,1895,147297.63998145267
435,1896,132661.7367939215
436,1897,130985.87001672326
437,1898,162382.4995837773
438,1899,161823.8773247112
439,1900,194449.47586171058
440,1901,147688.67556279892
441,1902,131265.1811462563
442,1903,264388.98269678315
443,1904,122271.36277529251
444,1905,180202.54964798506
445,1906,145230.73762290817
446,1907,199475.01758576467
447,1908,150651.4321433897
448,1909,161656.29064699137
449,1910,161656.29064699137
450,1911,203720.5467546668
451,1912,257964.8267175233
452,1913,181261.87333267
453,1914,59256.7133450986
454,1915,250760.6581831116
455,1916,6853.828229619525
456,1917,273328.99744938104
457,1918,144730.03619728933
458,1919,164896.2997495746
459,1920,149252.81788818393
460,1921,305284.2492755011
461,1922,283218.67004239117
462,1923,217965.41436085172
463,1924,208470.89456426908
464,1925,238357.18542430407
465,1926,302044.24017291795
466,1927,116461.6912810053
467,1928,138583.1327400219
468,1929,104618.89938880454
469,1930,153947.30347187954
470,1931,109478.91304267937
471,1932,132047.2523089488
472,1933,151319.7202467284
473,1934,182604.6253619692
474,1935,175119.08709048378
475,1936,182604.6253619692
476,1937,184392.21659098062
477,1938,137465.88822188973
478,1939,252659.97386393623
479,1940,230203.35904948003
480,1941,184224.62991326084
481,1942,188470.15908216298
482,1943,233387.50592615668
483,1944,298355.2746555412
484,1945,296793.19093769684
485,1946,175342.53599411025
486,1947,287073.1636299471
487,1948,176124.60715680275
488,1949,220146.09977875007
489,1950,196237.06709072206
490,1951,241150.29671963447
491,1952,225397.14901397112
492,1953,160650.77058067246
493,1954,240033.0522015023
494,1955,133220.35905298757
495,1956,284499.38402316184
496,1957,173666.66921691198
497,1958,289417.31851048395
498,1959,160257.6763917856
499,1960,79590.56357510373
500,1961,108417.53075045385
501,1962,148137.63197759236
502,1963,148137.63197759236
503,1964,132885.18569754792
504,1965,174337.01592779128
505,1966,184785.3107798675
506,1967,247073.7512732755
507,1968,296344.23452290334
508,1969,300480.09784753295
509,1970,345058.1541210057
510,1971,380253.41504970903
511,1972,321763.6059179504
512,1973,275340.0375820189
513,1974,288970.4207032311
514,1975,362377.5027595946
515,1976,246682.71569192925
516,1977,306678.7463156257
517,1978,308969.09757779655
518,1979,295787.6708713779
519,1980,202214.32526272905
520,1981,292100.7639615418
521,1982,233666.81705568967
522,1983,233666.81705568967
523,1984,216682.64177254037
524,1985,207130.2011425105
525,1986,213889.53047720998
526,1987,195454.9959280295
527,1988,177632.88725628113
528,1989,221933.6910077615
529,1990,236793.04309891906
530,1991,201711.5652295696
531,1992,231541.99386369795
532,1993,204839.8498803396
533,1994,255562.75100353922
534,1995,218079.19742020554
535,1996,281540.74465765234
536,1997,312881.51199879975
537,1998,270759.3350576771
538,1999,244557.89249993753
539,2000,298411.13688144775
540,2001,248579.97276521326
541,2002,214001.25492902324
542,2003,262659.312301219
543,2004,263385.5212380049
544,2005,240258.55971266938
545,2006,235342.68383288794
546,2007,251431.0048939909
547,2008,193890.8536026445
548,2009,187743.9501453771
549,2010,218749.54413108484
550,2011,158639.73044803456
551,2012,190762.56895187448
552,2013,182883.93649150225
553,2014,186850.1545308714
554,2015,218414.37077564522
555,2016,186682.56785315156
556,2017,222883.34884817383
557,2018,115120.99785924674
558,2019,108417.53075045385
559,2020,109869.94862402562
560,2021,108417.53075045385
561,2022,172884.59805421947
562,2023,151822.48027988785
563,2024,242879.9671151987
564,2025,347180.9187054568
565,2026,195399.13370212293
566,2027,160036.2860956998
567,2028,203610.88091039422
568,2029,179532.20293710582
569,2030,283051.0833646713
570,2031,264728.27326730406
571,2032,270817.25589112437
572,2033,278526.24306623614
573,2034,204281.22762127352
574,2035,225788.18459531738
575,2036,247297.2001769019
576,2037,248470.30692094067
577,2038,358076.1113647858
578,2039,227913.0077873091
579,2040,356007.15039870073
580,2041,252045.48937896357
581,2042,227073.0157911694
582,2043,172717.0113764997
583,2044,190201.88808526783
584,2045,216347.46841710075
585,2046,150928.68466538214
586,2047,141934.86629441835
587,2048,111825.12653075688
588,2049,156682.49393376271
589,2050,219140.5797124311
590,2051,116796.86463644495
591,2052,122383.08722710572
592,2053,122606.53613073213
593,2054,77914.69679790552
594,2055,143722.45752342977
595,2056,134840.36360427918
596,2057,118025.83360639031
597,2058,204055.7201101065
598,2059,125846.54523331538
599,2060,140594.17287265975
600,2061,180705.30968114457
601,2062,121824.46496803963
602,2063,109423.05081677277
603,2064,124505.85181155679
604,2065,113221.68217842208
605,2066,192994.99938059822
606,2067,158693.53406640058
607,2068,162045.267620797
608,2069,75847.79443936102
609,2070,124896.88739290304
610,2071,64842.935935759364
611,2072,140370.72396903334
612,2073,118472.7314136432
613,2074,199141.9028378656
614,2075,153388.68121281348
615,2076,109087.87746133312
616,2077,130315.52330584396
617,2078,117523.07357323085
618,2079,166739.75320449265
619,2080,147970.04529987255
620,2081,164393.53971641514
621,2082,160704.57419903847
622,2083,148861.78230683767
623,2084,106238.90394009615
624,2085,122550.67390482553
625,2086,156293.51695995708
626,2087,134058.29244158667
627,2088,136125.19480013117
628,2089,97691.98337638521
629,2090,174337.01592779128
630,2091,116347.90822165148
631,2092,119811.36622786114
632,2093,157352.840644642
633,2094,183221.16845448248
634,2095,173219.77140965915
635,2096,110372.70865718511
636,2097,120483.77154628106
637,2098,143890.0442011496
638,2099,-15658.648810743296
639,2100,83163.68742558599
640,2101,151040.40911719535
641,2102,206850.89001297744
642,2103,116964.45131416479
643,2104,191428.7984476726
644,2105,146180.3954633205
645,2106,22271.802579843206
646,2107,265226.91608538234
647,2108,115120.99785924674
648,2109,88360.93304244112
649,2110,124003.09177839733
650,2111,219028.8552606179
651,2112,157241.11619282878
652,2113,127745.86091414004
653,2114,165063.88642729443
654,2115,186403.2567236185
655,2116,113165.81995251548
656,2117,176627.3671899622
657,2118,167968.72217443804
658,2119,149590.04985116416
659,2120,128081.03426957969
660,2121,77356.07453883943
661,2122,90763.00875642523
662,2123,105289.2460996838
663,2124,238077.87429477103
664,2125,166402.5212415124
665,2126,188861.19466350923
666,2127,203832.27120648007
667,2128,182883.93649150225
668,2129,135903.80450404534
669,2130,178805.9940003199
670,2131,202994.33781788094
671,2132,133220.35905298757
672,2133,151098.32995064257
673,2134,162047.32622833762
674,2135,102551.99703026004
675,2136,69533.30430437377
676,2137,119031.35367270926
677,2138,120204.46041674801
678,2139,154226.61460141258
679,2140,115567.8956664996
680,2141,150763.15659520292
681,2142,120092.7359649348
682,2143,123053.43393798501
683,2144,123835.50510067752
684,2145,113780.30443748814
685,2146,159365.9393848205
686,2147,156291.45835241646
687,2148,135566.57254106508
688,2149,110652.01978671813
689,2150,210984.69473006643
690,2151,186126.00420162608
691,2152,144951.42649337515
692,2153,144448.66646021567
693,2154,108417.53075045385
694,2155,163890.77968325568
695,2156,250197.91870896428
696,2157,216682.64177254037
697,2158,248747.5594429331
698,2159,239642.01662015604
699,2160,201599.84077775633
700,2161,248917.20472819355
701,2162,318691.18349308695
702,2163,290201.44828071713
703,2164,243107.53323390635
704,2165,184783.25217232687
705,2166,115456.17121468639
706,2167,205063.29878396602
707,2168,191933.61708837267
708,2169,218135.05964611217
709,2170,227687.50027614206
710,2171,125734.82078150217
711,2172,120260.32264265462
712,2173,147185.91552963943
713,2174,246568.93263257536
714,2175,300312.5111698131
715,2176,258469.64535822344
716,2177,255842.06213307226
717,2178,257240.67638827805
718,2179,140372.78257657393
719,2180,195676.38622411535
720,2181,206571.5788834444
721,2182,213219.18376633074
722,2183,201879.15190728937
723,2184,121154.11825716036
724,2185,117858.2469286705
725,2186,155958.34360451743
726,2187,155399.72134545134
727,2188,171097.00682520805
728,2189,273546.27053038555
729,2190,91656.80437093094
730,2191,91656.80437093094
731,2192,71099.5052372994
732,2193,118975.49144680265
733,2194,123667.91842295768
734,2195,79255.39021966408
735,2196,94561.64011807455
736,2197,99477.51599785601
737,2198,205398.47213940564
738,2199,200257.08874845717
739,2200,166516.30430086624
740,2201,163611.46855372263
741,2202,243163.39545981298
742,2203,182548.76313606257
743,2204,168413.5613741503
744,2205,136907.26596282367
745,2206,153947.30347187954
746,2207,263329.65901209833
747,2208,246568.93263257536
748,2209,166179.072337886
749,2210,150651.4321433897
750,2211,144339.00061594305
751,2212,153891.44124597294
752,2213,127187.23865507395
753,2214,152660.413668487
754,2215,111098.91759397098
755,2216,169363.2192145626
756,2217,-30296.610605815076
757,2218,103332.00958541193
758,2219,85902.99510255037
759,2220,75568.483309828
760,2221,250760.6581831116
761,2222,217799.88629067256
762,2223,239362.70549062305
763,2224,227519.91359842222
764,2225,164726.6544643142
765,2226,121654.81968277917
766,2227,209699.86353421447
767,2228,244559.95110747815
768,2229,258134.47200278376
769,2230,140705.89732447296
770,2231,215900.57060984787
771,2232,176515.642738149
772,2233,163164.5707464698
773,2234,239141.31519453725
774,2235,186570.84340133835
775,2236,255229.63625564022
776,2237,268413.1215695996
777,2238,200929.4940668771
778,2239,121154.11825716036
779,2240,159421.80161072707
780,2241,94338.1912144481
781,2242,118249.28251001675
782,2243,142549.350779391
783,2244,82495.39932224734
784,2245,82495.39932224734
785,2246,124952.74961880967
786,2247,154003.16569778617
787,2248,105736.14390693669
788,2249,107356.1484582283
789,2250,109814.08639811902
790,2251,162715.6143316763
791,2252,181654.96752155686
792,2253,170314.93566251555
793,2254,187632.2256935639
794,2255,188749.47021169603
795,2256,212604.69928135801
796,2257,221428.8723670614
797,2258,192159.1245995397
798,2259,184727.3899464203
799,2260,156014.20583042403
800,2261,224561.27423291266
801,2262,232493.7103116509
802,2263,300645.6259177121
803,2264,322154.64149929665
804,2265,139700.37725815404
805,2266,281598.6654910996
806,2267,283495.9225643836
807,2268,338468.47007156664
808,2269,164728.7130718548
809,2270,208470.89456426908
810,2271,218805.40635699147
811,2272,233664.75844814905
812,2273,158751.45489984777
813,2274,168583.2066594107
814,2275,161153.5306138319
815,2276,199812.2495487449
816,2277,197855.01303447303
817,2278,139588.65280634083
818,2279,111210.64204578422
819,2280,78361.59460515837
820,2281,167689.411044905
821,2282,167689.411044905
822,2283,154003.16569778617
823,2284,161041.8061620187
824,2285,184785.3107798675
825,2286,115344.44676287318
826,2287,292994.55957604747
827,2288,253330.32057481553
828,2289,277239.35326284356
829,2290,339918.8293375978
830,2291,301148.3859508715
831,2292,338691.91897519305
832,2293,334109.1578433106
833,2294,345616.77638007177
834,2295,352322.3020964053
835,2296,278915.2200400417
836,2297,276010.38429289823
837,2298,292212.48841335496
838,2299,323828.44966895424
839,2300,291931.1186762813
840,2301,260257.23658723486
841,2302,216012.29506166108
842,2303,254838.6006742939
843,2304,260815.85884630095
844,2305,165734.23313817373
845,2306,165734.23313817373
846,2307,169085.96669257016
847,2308,245509.6089478905
848,2309,279643.4875843683
849,2310,232661.29698937075
850,2311,204337.08984718015
851,2312,176571.50496405558
852,2313,178805.9940003199
853,2314,207297.78782023033
854,2315,176515.642738149
855,2316,190537.06144070745
856,2317,167074.92655993233
857,2318,177018.40277130847
858,2319,207186.06336841712
859,2320,196125.3426389088
860,2321,247464.78685462175
861,2322,196572.24044616168
862,2323,188360.4932378904
863,2324,202605.3608440753
864,2325,211040.556955973
865,2326,203722.60536220743
866,2327,234670.27851446797
867,2328,237295.80313207852
868,2329,187408.77678993743
869,2330,184839.1143982335
870,2331,301204.2481767782
871,2332,363492.6886701862
872,2333,302935.97717988305
873,2334,259082.0712356555
874,2335,281708.3313353722
875,2336,300478.0392399923
876,2337,202326.04971454226
877,2338,244839.2622370112
878,2339,244392.3644297583
879,2340,334222.94090266444
880,2341,211208.14363369285
881,2342,244615.81333338478
882,2343,209979.17466374746
883,2344,236290.2830657596
884,2345,260927.58329811416
885,2346,233443.36815206325
886,2347,200426.73403371757
887,2348,258804.81871366306
888,2349,148861.78230683767
889,2350,263720.6945934446
890,2351,247185.4757250887
891,2352,252827.56054165607
892,2353,229473.03289761287
893,2354,154450.06350503903
894,2355,189701.18665964899
895,2356,121265.84270897356
896,2357,208861.93014561533
897,2358,194670.86615779644
898,2359,163723.19300553584
899,2360,110093.39752765207
900,2361,118249.28251001675
901,2362,265673.81389263517
902,2363,118081.69583229694
903,2364,151936.26333924168
904,2365,235677.85718832756
905,2366,222997.13190752766
906,2367,246124.09343286316
907,2368,201376.3918741299
908,2369,245286.16004426408
909,2370,176850.81609358863
910,2371,180872.89635886435
911,2372,201711.5652295696
912,2373,273105.54854575463
913,2374,290646.2874804294
914,2375,242157.87539349406
915,2376,257797.24003980352
916,2377,298187.68797782133
917,2378,157354.8992521826
918,2379,227685.44166860144
919,2380,153444.54343872008
920,2381,165343.19755682748
921,2382,215788.84615803466
922,2383,214895.05054352895
923,2384,241764.78120460713
924,2385,154059.02792369277
925,2386,151768.67666152187
926,2387,121992.05164575946
927,2388,95678.8846362067
928,2389,120148.59819084141
929,2390,126461.02971828805
930,2391,114003.75334111459
931,2392,110093.39752765207
932,2393,192885.33353632558
933,2394,151210.05440245577
934,2395,213328.84961060333
935,2396,169756.31340344946
936,2397,185286.01220548633
937,2398,110875.46869034457
938,2399,31658.71513969387
939,2400,31882.164043320314
940,2401,105289.2460996838
941,2402,124394.12735974358
942,2403,147297.63998145267
943,2404,131656.21672760256
944,2405,163052.8462946566
945,2406,145288.6584563554
946,2407,116461.6912810053
947,2408,118975.49144680265
948,2409,124058.95400430393
949,2410,189140.50579304228
950,2411,111657.53985303707
951,2412,138974.16832136814
952,2413,128081.03426957969
953,2414,124617.57626337002
954,2415,147297.63998145267
955,2416,145959.0051672347
956,2417,151098.32995064257
957,2418,111825.12653075688
958,2419,113331.34802269467
959,2420,111825.12653075688
960,2421,119308.60619470166
961,2422,111769.26430485028
962,2423,113554.79692632108
963,2424,156682.49393376271
964,2425,232543.3967149357
965,2426,98863.03151288332
966,2427,145845.22210788087
967,2428,218079.19742020554
968,2429,109758.22417221242
969,2430,146182.4540708611
970,2431,129310.00323952505
971,2432,118249.28251001675
972,2433,125511.37187787573
973,2434,129533.45214315146
974,2435,137074.85264054348
975,2436,111825.12653075688
976,2437,108417.53075045385
977,2438,112439.61101572958
978,2439,113780.30443748814
979,2440,165399.0597827341
980,2441,117243.76244369781
981,2442,114171.3400188344
982,2443,120036.8737390282
983,2444,125734.82078150217
984,2445,91042.31988595828
985,2446,127743.80230659939
986,2447,257687.57419553093
987,2448,184727.3899464203
988,2449,128974.8298840854
989,2450,185174.28775367312
990,2451,136013.47034831793
991,2452,262936.5648232114
992,2453,81378.15480411518
993,2454,104505.11632945068
994,2455,119366.5270281489
995,2456,140314.8617431267
996,2457,131321.0433721629
997,2458,161823.8773247112
998,2459,109534.77526858597
999,2460,171711.49131018072
1000,2461,134002.43021568007
1001,2462,139812.10170996725
1002,2463,131712.07895350916
1003,2464,219473.69446033015
1004,2465,169868.03785526266
1005,2466,133667.25686024042
1006,2467,200929.4940668771
1007,2468,125678.95855559554
1008,2469,127969.30981776645
1009,2470,221149.56123752837
1010,2471,234893.72741809444
1011,2472,214781.26748417513
1012,2473,100762.34719370797
1013,2474,110203.06337192465
1014,2475,252490.32857867578
1015,2476,131767.94117941576
1016,2477,115958.93124784585
1017,2478,141264.51958353905
1018,2479,83445.05716265965
1019,2480,117132.0379918846
1020,2481,118249.28251001675
1021,2482,108640.97965408026
1022,2483,110260.98420537187
1023,2484,112830.64659707583
1024,2485,111098.91759397098
1025,2486,136963.12818873028
1026,2487,208410.91512328127
1027,2488,198583.28057879957
1028,2489,165566.6464604539
1029,2490,125846.54523331538
1030,2491,83054.0215813134
1031,2492,178023.92283762738
1032,2493,134170.01689339988
1033,2494,151207.9957949152
1034,2495,96684.40470252561
1035,2496,228299.9261535741
1036,2497,183833.5943319146
1037,2498,108417.53075045385
1038,2499,79981.59915644999
1039,2500,118137.55805820355
1040,2501,135119.67473381222
1041,2502,142828.66190892406
1042,2503,103387.87181131853
1043,2504,194782.59060960964
1044,2505,235228.90077353406
1045,2506,250928.2448608314
1046,2507,278244.8733291625
1047,2508,250928.2448608314
1048,2509,212213.66370001176
1049,2510,242493.04874893368
1050,2511,196795.6893497881
1051,2512,226123.35795075705
1052,2513,230480.61157147246
1053,2514,256067.5696442393
1054,2515,117243.76244369781
1055,2516,166069.4064936134
1056,2517,115456.17121468639
1057,2518,121433.42938669337
1058,2519,230480.61157147246
1059,2520,223777.14446267954
1060,2521,220257.82423056327
1061,2522,228748.8825683676
1062,2523,110093.39752765207
1063,2524,117411.34912141765
1064,2525,116517.55350691194
1065,2526,118249.28251001675
1066,2527,110819.60646443797
1067,2528,109255.46413905296
1068,2529,108417.53075045385
1069,2530,76182.96779480067
1070,2531,219308.16639015093
