Id,SalePrice
1626,177141.6
1627,180389.0
1628,258508.012
1629,176565.5833333333
1630,351941.186
1631,249503.989
1632,275316.105
1633,162783.091
1634,181487.75
1635,172402.829
1636,165397.21071428573
1637,159552.066
1638,217344.36
1639,189529.05
1640,266847.737
1641,196333.45
1642,223503.368
1643,248029.908
1644,217332.39
1645,183301.5485
1646,141817.3333333333
1647,165918.075
1648,149255.984
1649,142738.429
1650,120186.29155519481
1651,121142.4983928572
1652,92166.32857142856
1653,93461.29761904763
1654,160573.15
1655,153051.69300000003
1656,153321.79
1657,156425.95
1658,149915.69
1659,142772.46290476192
1660,147433.5416666667
1661,451427.788
1662,401273.201
1663,384044.559
1664,448056.979
1665,348580.048
1666,276102.279
1667,321712.923
1668,350450.041
1669,275902.748
1670,304748.328
1671,260762.874
1672,469542.089
1673,310416.781
1674,248454.992
1675,186663.72
1676,186990.397
1677,228267.84585714288
1678,424597.597
1679,336966.799
1680,352276.181
1681,278386.555
1682,266996.336
1683,176627.36624999996
1684,175669.47166666665
1685,172506.595
1686,187001.2675
1687,166286.25966666665
1688,185072.17966666672
1689,182908.66466666668
1690,178442.89166666666
1691,160693.11266666665
1692,236986.765
1693,165661.79566666664
1694,178234.9
1695,177647.55333333332
1696,263652.877
1697,177486.46833333332
1698,330438.906
1699,343171.617
1700,238760.891
1701,250772.3
1702,276213.139
1703,291448.401
1704,307748.295
1705,305949.206
1706,445034.123
1707,219595.07675
1708,222264.58575
1709,276778.946
1710,244654.95
1711,227181.472
1712,291943.478
1713,237593.228
1714,217157.75
1715,187291.51666666666
1716,191811.365
1717,168091.98
1718,160448.50319999998
1719,212688.988
1720,248890.722
1721,159313.56933333335
1722,155079.6166666667
1723,157665.225
1724,219912.06775
1725,239307.38
1726,195636.49
1727,170547.56
1728,174166.9926190476
1729,162838.288
1730,174082.809
1731,128822.85
1732,114681.14766666669
1733,114681.14766666669
1734,131423.336
1735,131910.45
1736,118405.165
1737,303745.884
1738,210947.28133333335
1739,304757.9
1740,205154.591
1741,177851.83266666665
1742,172012.67666666667
1743,181182.695
1744,293283.641
1745,242994.703
1746,302285.155
1747,225273.303
1748,218604.199
1749,156792.61
1750,151254.14733333333
1751,240484.692
1752,107138.4588809524
1753,177952.163
1754,217677.78
1755,158909.37
1756,110063.17623809524
1757,119393.10133333334
1758,128006.366
1759,147997.499
1760,150801.25
1761,154507.777
1762,166447.696
1763,179825.362
1764,118309.08333333334
1765,185797.72
1766,163309.85
1767,188279.72
1768,131364.975
1769,165467.04
1770,144078.433
1771,132679.1
1772,150031.425
1773,126922.466
1774,153324.79
1775,135363.1023333333
1776,116939.644
1777,106461.893
1778,122570.207
1779,126585.578
1780,171553.40233333333
1781,125427.296
1782,92675.62133333333
1783,130655.233
1784,84961.90333333335
1785,96865.47
1786,124257.605
1787,186603.013
1788,59946.243
1789,89830.856
1790,58688.358333333344
1791,183604.287
1792,165353.6
1793,149498.2
1794,138227.88853571427
1795,142112.925
1796,141014.1714285714
1797,117534.661
1798,124945.005
1799,106367.698
1800,143863.6333333333
1801,140121.571
1802,153477.049
1803,152194.49
1804,136353.363
1805,138713.542
1806,129508.669
1807,140529.896
1808,123991.685
1809,132548.507
1810,145965.877
1811,116864.876
1812,113510.821
1813,128239.425
1814,76934.582
1815,62710.047
1816,97074.6
1817,111632.47
1818,138745.91
1819,126345.8585
1820,72346.17466666669
1821,138309.85
1822,142550.963
1823,60217.02539682538
1824,145123.775
1825,143972.941
1826,108322.766
1827,108487.47833333333
1828,133721.486
1829,105948.43
1830,153403.771
1831,204145.355
1832,142290.291
1833,167051.52
1834,141029.127
1835,173657.258
1836,149317.05
1837,85357.917
1838,135571.182
1839,81261.708
1840,171939.083
1841,166409.917
1842,96978.217
1843,143017.75
1844,149591.64333333334
1845,143361.211
1846,146077.42857142858
1847,148144.259
1848,65477.42533333333
1849,140807.00433333332
1850,132560.884
1851,146253.569
1852,119605.93333333333
1853,134196.72833333333
1854,154723.918
1855,164726.56
1856,210080.95
1857,135402.805
1858,157399.08233333332
1859,124018.74257380953
1860,151199.029
1861,125420.11427380955
1862,283891.414
1863,283891.414
1864,283891.414
1865,328597.467
1866,341350.673
1867,252811.619
1868,297175.529
1869,185025.474
1870,204789.031
1871,235189.702
1872,165458.399
1873,211889.825
1874,131457.05
1875,192941.084
1876,218181.0
1877,189137.908
1878,216890.18
1879,134166.18666666668
1880,130287.03
1881,222167.15
1882,263052.541
1883,195122.225
1884,226959.518
1885,243661.606
1886,296161.037
1887,183724.4143333333
1888,257762.183
1889,162459.63401904766
1890,128191.79233333335
1891,146524.2291666667
1892,111823.80623809526
1893,139058.196
1894,124638.1
1895,153044.34833333336
1896,124423.86
1897,125731.973
1898,97179.311
1899,128306.912
1900,140332.488
1901,141921.669
1902,138994.55
1903,254681.168
1904,120021.496
1905,175328.582
1906,148744.118
1907,179199.242
1908,107754.7454690476
1909,125565.53025
1910,123460.03558333333
1911,210318.396
1912,254259.8
1913,143771.123
1914,69568.979
1915,334607.2
1916,61178.0753809524
1917,256373.065
1918,135777.1425
1919,159287.14066666664
1920,187695.731
1921,377349.891
1922,310290.713
1923,226487.914
1924,207845.3
1925,243890.038
1926,366883.216
1927,135932.45
1928,160403.801
1929,124138.59261904762
1930,147363.29166666666
1931,122291.13333333333
1932,126407.57941666667
1933,151077.0226666667
1934,180274.3
1935,181338.378
1936,181066.6
1937,179074.0
1938,169943.5158333333
1939,284520.81
1940,201937.743
1941,184485.05
1942,180683.7
1943,190311.124
1944,308503.405
1945,336581.144
1946,146425.45
1947,322959.838
1948,141739.45
1949,237199.918
1950,172781.633
1951,236320.629
1952,248845.249
1953,164288.79433333332
1954,246655.207
1955,122744.116
1956,257109.406
1957,169010.775
1958,272982.049
1959,146584.923
1960,116956.13758333333
1961,124528.87738095246
1962,92166.32857142856
1963,93461.29761904763
1964,117258.78333333334
1965,156648.54
1966,139852.14300000004
1967,240275.447
1968,377030.789
1969,361285.046
1970,410849.163
1971,426691.725
1972,344145.666
1973,276007.59
1974,294830.084
1975,430490.306
1976,249620.482
1977,336992.166
1978,366563.683
1979,343359.896
1980,193801.73624404764
1981,299558.25
1982,225568.384
1983,225568.384
1984,165907.95476190472
1985,191287.16
1986,222694.187
1987,198728.1415
1988,184160.05
1989,191529.125
1990,222695.838
1991,228267.84585714288
1992,218142.25
1993,163614.83333333334
1994,253618.302
1995,184493.44833333333
1996,253449.157
1997,329604.663
1998,326427.223
1999,243533.505
2000,299184.01
2001,245230.031
2002,217048.741
2003,263914.398
2004,240772.758
2005,244929.383
2006,232365.625
2007,293503.811
2008,203692.5525
2009,192216.664
2010,186107.44000000003
2011,165790.59091428568
2012,187171.882
2013,175236.98333333334
2014,190386.15
2015,188936.00666666668
2016,185689.864
2017,206167.0
2018,130833.95
2019,125880.14733333333
2020,115749.02
2021,101782.161
2022,177402.05
2023,148222.773
2024,226426.997
2025,455944.215
2026,177943.38333333333
2027,151030.8820690476
2028,153766.5012
2029,173426.4
2030,294096.096
2031,270285.24
2032,294305.78
2033,277133.857
2034,159103.813
2035,211293.763
2036,191199.701
2037,190501.773
2038,358765.376
2039,197067.896
2040,424067.892
2041,263849.602
2042,218465.965
2043,177301.45
2044,174774.729
2045,190356.472
2046,128516.835
2047,144081.84
2048,136067.5
2049,135352.63
2050,171010.65
2051,122732.529
2052,137567.75
2053,139609.85
2054,68811.925
2055,141534.673
2056,140363.025
2057,112996.973
2058,210807.254
2059,137816.8916666667
2060,166036.27
2061,159398.43
2062,125860.08
2063,105284.72
2064,127089.947
2065,113315.62566666669
2066,185137.972
2067,168969.852
2068,142871.507
2069,101704.723
2070,108575.518
2071,95217.775
2072,130731.781
2073,130133.788
2074,185747.129
2075,145707.3666666667
2076,116563.569
2077,148953.29400000002
2078,132035.6
2079,123627.104
2080,128819.55333333334
2081,125164.96183333333
2082,141272.606
2083,143428.198
2084,109896.828
2085,135303.85
2086,148211.50875
2087,131826.607
2088,127072.583
2089,98961.193
2090,138742.91
2091,122408.795
2092,141065.60466666668
2093,137941.485
2094,153533.325
2095,131359.668
2096,99376.79866666667
2097,97579.282
2098,133555.54
2099,51224.647
2100,183663.041
2101,137508.568
2102,152380.825
2103,103887.438
2104,136967.466
2105,138202.465
2106,77223.97666666667
2107,240114.067
2108,111743.7
2109,132924.178
2110,119940.77
2111,168163.6
2112,140632.892
2113,124483.165
2114,122698.278
2115,156060.577
2116,117435.05
2117,156236.2996666667
2118,129936.892
2119,106935.08
2120,102164.766
2121,93627.751
2122,65714.83166666665
2123,113338.795
2124,240864.908
2125,145229.884
2126,161335.554
2127,158553.157
2128,137586.769
2129,87754.4
2130,156225.425
2131,175653.504
2132,121265.637
2133,111886.697
2134,112646.852
2135,92389.3
2136,103129.70900000002
2137,121121.171
2138,139665.625
2139,149567.2416666667
2140,139554.75999999998
2141,153279.175
2142,152267.78333333335
2143,154831.89566666668
2144,117617.538
2145,135394.71166666667
2146,166248.45757142856
2147,153346.257
2148,124595.44771428572
2149,125842.21083333335
2150,204360.834
2151,131838.24
2152,161449.7242
2153,147072.439
2154,127706.5420238096
2155,130504.86446666665
2156,232158.723
2157,216047.0
2158,244102.571
2159,263790.407
2160,162801.18898571428
2161,259971.298
2162,455860.167
2163,344042.935
2164,244974.12
2165,184079.79
2166,131457.05
2167,186825.42799999993
2168,212049.75
2169,184741.0566666667
2170,218530.729
2171,155712.272
2172,147892.37261904762
2173,177264.3156333333
2174,248258.689
2175,305958.319
2176,266741.95
2177,269681.962
2178,200469.75
2179,147501.45011849265
2180,210047.339
2181,189448.44738095242
2182,189217.799
2183,200520.0866666667
2184,150989.55
2185,141862.20833333334
2186,136039.9
2187,144951.51666666666
2188,156009.03713333333
2189,194723.107
2190,97330.244
2191,97330.244
2192,98971.04166666667
2193,109340.311
2194,122462.645
2195,102659.36309523808
2196,116382.54533333334
2197,111236.54133333333
2198,147739.4
2199,165020.974
2200,114173.224
2201,118309.392
2202,183174.195
2203,166987.99
2204,173871.748
2205,123102.259
2206,133135.306
2207,204023.595
2208,237845.279
2209,156658.76
2210,107754.7454690476
2211,114473.75
2212,122701.491
2213,108867.36
2214,158922.247
2215,104682.8
2216,153444.566
2217,77675.681
2218,110464.116
2219,83020.839
2220,61475.218
2221,334607.2
2222,241899.261
2223,254380.478
2224,204556.098
2225,166894.524
2226,190760.53766666667
2227,207565.01
2228,234740.771
2229,220376.658
2230,164656.87483333334
2231,202698.12166666667
2232,184019.64316666665
2233,172958.802
2234,245474.247
2235,201237.05
2236,310262.015
2237,358263.622
2238,196903.847
2239,145464.94971428573
2240,178257.59533333336
2241,127382.49
2242,140132.85
2243,140534.212
2244,101012.14416666665
2245,87740.29433333331
2246,151785.287
2247,122025.08253571429
2248,130329.38666666667
2249,133441.80357142858
2250,130833.98666666668
2251,116973.649
2252,179858.38
2253,165508.8511666667
2254,193822.2
2255,182954.7
2256,175117.2676190476
2257,214028.246
2258,176189.05
2259,179651.45
2260,143242.55833333332
2261,184325.656
2262,204503.206
2263,316241.1
2264,441257.43
2265,163633.416
2266,296489.365
2267,388972.795
2268,396722.84
2269,169995.18
2270,175794.43
2271,211138.2
2272,196273.005
2273,167233.2113809524
2274,173545.962
2275,158786.5573333333
2276,157747.30671428572
2277,176689.824
2278,163420.06375
2279,134960.5466666667
2280,115569.63657142856
2281,174290.352
2282,163710.29
2283,92932.59461904761
2284,113538.34158333333
2285,142477.54300000003
2286,132930.98333333334
2287,314316.69
2288,275998.21
2289,371037.419
2290,403759.348
2291,316066.15
2292,402532.343
2293,447039.043
2294,409000.111
2295,440183.301
2296,326121.387
2297,271019.522
2298,301644.294
2299,405256.779
2300,305437.606
2301,232075.244
2302,220070.43333333335
2303,279611.145
2304,250283.256
2305,180335.226
2306,180335.226
2307,188597.68225
2308,227300.369
2309,280581.958
2310,239890.398
2311,176627.36624999996
2312,176579.419
2313,174675.34375
2314,175183.8883333333
2315,172706.739
2316,190207.0183333333
2317,176286.976
2318,172793.6830833333
2319,181154.494
2320,170181.942
2321,249262.509
2322,168336.121
2323,162660.0686666667
2324,163739.05066666665
2325,233516.77333333335
2326,164507.43199999997
2327,211634.985
2328,220045.348
2329,188927.8
2330,175452.6
2331,362500.73
2332,436785.669
2333,322702.387
2334,275627.607
2335,244739.49
2336,315764.499
2337,203232.61894642859
2338,233570.706
2339,234780.716
2340,366237.228
2341,215055.75166666668
2342,243247.787
2343,200902.23028571435
2344,256593.0163333333
2345,250088.317
2346,232706.607
2347,192029.40946428574
2348,226797.505
2349,163622.0193
2350,238141.789
2351,247021.716
2352,278692.279
2353,221070.951
2354,146517.06666666668
2355,168625.681
2356,150260.587
2357,228367.57883333336
2358,209524.91
2359,130257.70024999998
2360,133568.005
2361,135719.143
2362,280859.267
2363,140271.325
2364,150521.26533333334
2365,213320.27666666667
2366,192789.574
2367,246550.925
2368,204206.25525
2369,228657.121
2370,173716.6
2371,175206.27666666664
2372,192218.679
2373,262120.685
2374,288419.826
2375,250330.624
2376,245658.178
2377,298186.624
2378,156258.37023809523
2379,186904.56
2380,147962.95833333334
2381,157167.459
2382,201234.794
2383,217404.69
2384,231796.545
2385,147198.27916666665
2386,142759.4
2387,148117.09166666667
2388,115779.653
2389,134198.385
2390,143177.18333333332
2391,123225.95
2392,111248.687
2393,161347.8583333333
2394,142692.42983333336
2395,205112.03
2396,161243.35
2397,175659.02
2398,111838.075
2399,78521.959
2400,57823.619666666666
2401,122427.63333333333
2402,130137.675
2403,134607.72109999997
2404,155329.525
2405,154406.8119047619
2406,136676.11833333332
2407,122942.85
2408,135686.443
2409,138976.35
2410,166562.497
2411,113634.112
2412,145516.999
2413,124514.775
2414,140823.046
2415,132553.54566666667
2416,116315.08499999999
2417,125579.33066666668
2418,128825.4
2419,132594.715
2420,114105.48933333336
2421,161795.922
2422,111473.16933333334
2423,113976.828
2424,168709.712
2425,195944.803
2426,106651.87
2427,128052.814
2428,182239.43833333335
2429,108443.983
2430,132642.7125
2431,122840.646
2432,134866.175
2433,128312.25499999999
2434,139589.81576190479
2435,153318.1
2436,117771.258
2437,110156.356
2438,123357.88333333335
2439,112630.29333333333
2440,115475.69
2441,104449.678
2442,110446.14
2443,114609.122
2444,114154.314
2445,101511.25633333332
2446,103551.304
2447,177272.1
2448,164567.539
2449,91940.408
2450,141109.649
2451,127462.197
2452,233138.444
2453,114754.01000000001
2454,135820.734
2455,105308.638
2456,125908.704
2457,125473.459
2458,96071.803
2459,103524.576
2460,126421.422
2461,131233.479
2462,135983.892
2463,111663.556
2464,193285.985
2465,124473.882
2466,123200.308
2467,145540.093
2468,110577.442
2469,109090.806
2470,217169.049
2471,243700.897
2472,145697.473
2473,108410.5655
2474,109699.885
2475,230514.361
2476,120822.358
2477,130838.5
2478,162758.43326666666
2479,120131.93733333334
2480,141017.99033333332
2481,133836.35
2482,126980.253952381
2483,127140.1
2484,124214.84
2485,118358.558
2486,147553.175
2487,172856.244
2488,153396.704
2489,153514.5
2490,143782.0083333333
2491,103439.26728571429
2492,182838.414
2493,143556.225
2494,154793.444
2495,116585.726
2496,213098.156
2497,148190.728
2498,122981.729
2499,119252.0985952381
2500,133174.3523333333
2501,138064.499
2502,152847.293
2503,110821.186
2504,181630.126
2505,229454.649
2506,288242.402
2507,369086.473
2508,288242.402
2509,212235.69133333335
2510,232237.677
2511,178469.88475
2512,218137.64333333334
2513,217859.744
2514,285723.265
2515,137917.4
2516,155131.00950238094
2517,131457.05
2518,147440.986
2519,221568.648
2520,205628.525
2521,190006.03333333335
2522,229512.76
2523,139439.55166666667
2524,142734.4166666667
2525,143512.77666666667
2526,136854.5816666667
2527,132416.725
2528,123240.94452380955
2529,132564.4619047619
2530,121601.41230952383
2531,219829.108
2532,232819.723
2533,200390.594
2534,247783.802
2535,339617.417
2536,227894.913
2537,212703.548
2538,181487.926
2539,184266.72633333332
2540,176906.693
2541,179601.991
2542,167592.761
2543,131835.393
2544,131420.29833333334
2545,118879.637
2546,154863.74642857147
2547,152245.1746666667
2548,155193.38433333332
2549,162428.69989444446
2550,271556.672
2551,146553.63466666668
2552,132763.38166666665
2553,97330.244
2554,123183.189
2555,103436.158
2556,97709.29166666667
2557,114295.39041666669
2558,160867.804
2559,130183.236
2560,129644.881
2561,132683.9132
2562,138656.247
2563,142762.895
2564,172217.8
2565,122830.205
2566,156170.283
2567,121050.704
2568,176123.832
2569,180276.72
2570,108106.56384999998
2571,193124.27716666667
2572,179088.7
2573,215107.493
2574,308502.956
2575,117696.955
2576,154875.201
2577,166514.899
2578,92713.98
2579,61750.551523809525
2580,138980.385
2581,127854.82133333334
2582,110191.104
2583,246319.609
2584,166871.06766666667
2585,173335.581
2586,189690.89508333337
2587,203756.6
2588,146527.8075
2589,150930.35833333334
2590,224779.39
2591,229244.74
2592,244511.41
2593,245439.742
2594,175299.06
2595,223363.472
2596,323189.287
2597,201970.2666666667
2598,294827.787
2599,326175.745
2600,144054.323
2601,140006.70877594632
2602,83231.65266666666
2603,86986.20623809524
2604,83251.26635714286
2605,89488.55266666667
2606,139255.9326666667
2607,167247.072
2608,197693.86583333332
2609,145543.2116666667
2610,122092.80295238095
2611,164900.359
2612,152375.10666666666
2613,130329.38666666667
2614,131644.58666666667
2615,139563.0
2616,133812.79966666666
2617,161539.648
2618,166195.518
2619,236347.291
2620,177862.0
2621,182732.7
2622,206118.87
2623,278279.16
2624,277182.567
2625,338355.545
2626,167324.88571428575
2627,184046.056
2628,398657.246
2629,448335.066
2630,340345.552
2631,459457.269
2632,393031.238
2633,328965.843
2634,348806.323
2635,147167.6256666667
2636,191573.492
2637,148192.19061904764
2638,268807.061
2639,187349.0
2640,146356.06249999997
2641,120172.9656071429
2642,185747.44600000003
2643,92932.59461904761
2644,126917.18733333335
2645,94226.74528571429
2646,93540.89761904762
2647,93905.47795238096
2648,140763.9476190476
2649,160232.11
2650,149960.03050000002
2651,154934.64
2652,434014.777
2653,262472.519
2654,266950.688
2655,330488.269
2656,332507.963
2657,343383.264
2658,287508.952
2659,315337.296
2660,332830.901
2661,330322.539
2662,339340.361
2663,269160.105
2664,281247.761
2665,297521.089
2666,296211.388
2667,167717.231
2668,173263.351
2669,176185.909
2670,301426.278
2671,173263.351
2672,199347.73795238096
2673,215889.01733333332
2674,216806.077
2675,167561.34725
2676,186679.153
2677,190555.56
2678,275966.479
2679,257718.7
2680,261002.843
2681,406307.742
2682,315827.102
2683,524976.821
2684,301264.733
2685,340429.402
2686,267871.616
2687,263626.393
2688,232489.504
2689,207516.937
2690,476702.109
2691,189431.317
2692,149260.59840000002
2693,196216.77083928575
2694,151517.71240000002
2695,189359.45183333335
2696,189524.2185
2697,205450.58
2698,195590.8
2699,172151.116
2700,168034.722
2701,147751.00745
2702,131225.3
2703,162262.23433333333
2704,141709.06466666667
2705,131502.049
2706,123443.374
2707,119640.958
2708,131131.616
2709,116446.915
2710,123772.27
2711,249880.11
2712,340146.759
2713,162199.61
2714,148848.0908071428
2715,174893.17666666667
2716,147443.8188
2717,183570.95
2718,257079.159
2719,151898.668
2720,158691.68571428573
2721,140596.15
2722,157744.912
2723,142710.4483333333
2724,122576.3
2725,140184.2
2726,142470.6
2727,183686.83
2728,167178.3
2729,141253.919
2730,142204.52876190477
2731,99978.0
2732,102018.101
2733,162924.803
2734,160944.214
2735,122756.255
2736,144696.715
2737,121100.6895
2738,131496.9965
2739,158574.562
2740,140326.55
2741,138245.9
2742,142292.05
2743,138383.35
2744,142840.74166666667
2745,142655.544
2746,124364.20566666666
2747,151607.59
2748,131533.825
2749,116260.3
2750,135929.222
2751,118435.584
2752,304880.135
2753,150363.069
2754,177007.294
2755,123662.3
2756,64764.33033333334
2757,58597.774666666664
2758,71468.97033333335
2759,148620.259
2760,116233.543
2761,145349.53333333333
2762,154928.19095238094
2763,199545.906
2764,172467.45
2765,264739.205
2766,129864.245
2767,92930.63476190477
2768,131352.9821333333
2769,139640.0
2770,147037.372
2771,110156.356
2772,132028.6
2773,144012.35
2774,147885.689
2775,121602.595
2776,134299.176
2777,150048.199
2778,124707.78399999999
2779,102826.352
2780,109655.659
2781,92857.1
2782,107195.87308333332
2783,102973.79666666668
2784,118309.08333333334
2785,143200.947
2786,53222.46899999999
2787,120330.152
2788,65137.70634920633
2789,227525.18
2790,95729.645
2791,117156.67433333334
2792,88668.57277777778
2793,185821.628
2794,101471.88933333333
2795,124033.755
2796,93181.2
2797,222515.029
2798,115423.782
2799,130160.779
2800,89347.406
2801,107008.35
2802,126289.256
2803,193451.848
2804,159031.56
2805,106558.38
2806,101098.693
2807,157653.93336666666
2808,143854.1
2809,135560.79333333333
2810,143906.8
2811,163117.347
2812,150906.375
2813,158087.09066666669
2814,158104.0486666667
2815,99871.576
2816,246257.211
2817,132547.859
2818,122893.93528571428
2819,175753.775
2820,125168.55733333333
2821,117794.652
2822,187946.74
2823,223806.564
2824,164232.59266666666
2825,160823.758
2826,136898.70833333334
2827,151273.849
2828,212929.443
2829,185065.954
2830,236611.78666666668
2831,185078.017
2832,216439.42
2833,243605.037
2834,221410.025
2835,227104.4
2836,186882.45333333334
2837,160085.4
2838,148579.4026666667
2839,176264.0
2840,187961.87
2841,203459.675
2842,205222.675
2843,157997.137
2844,169017.22266666667
2845,129484.81408730167
2846,215875.85
2847,205474.734
2848,211715.019
2849,210709.335
2850,257661.363
2851,240961.12
2852,223533.0
2853,230926.265
2854,139015.06309523815
2855,184499.76041666666
2856,219041.764
2857,182557.35499999998
2858,189559.11708928572
2859,116739.873
2860,142622.641
2861,147903.826
2862,189189.2416666667
2863,141841.55928571432
2864,273977.383
2865,146524.2291666667
2866,137796.20535714287
2867,75572.69949999999
2868,125011.343
2869,126432.629
2870,153247.197
2871,119529.88533333332
2872,55138.958
2873,110802.61
2874,135779.348
2875,128043.004
2876,164309.4773333333
2877,157974.557
2878,154328.35
2879,121102.254
2880,123555.8
2881,158525.973
2882,147690.913
2883,156389.05
2884,169182.05
2885,166088.032
2886,158726.845
2887,112806.75233333332
2888,115253.19
2889,76737.64285714287
2890,71435.41835714286
2891,154405.58
2892,68346.033
2893,125366.37266666666
2894,52598.405
2895,283218.228
2896,274189.487
2897,188225.26859999998
2898,169203.18866666668
2899,240819.215
2900,165165.6323333333
2901,166903.82
2902,178941.27566666665
2903,353702.074
2904,323473.123
2905,154425.316
2906,196966.0418452381
2907,122251.47975000001
2908,129255.51261904761
2909,137509.17
2910,82440.79702380953
2911,83231.65266666666
2912,150568.32283333334
2913,83251.26635714286
2914,83251.26635714286
2915,83251.26635714286
2916,82542.91992857144
2917,139850.036
2918,114777.96333333333
2919,237184.76
